PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
860	Derozan, DeMar	TOR	1663.6833	3218	3241	3503	3735	108.8564	115.2422	-6.3858	493	565	1122	1148	0.3004	0.6651	2292.3167	4469	4430	5031	4945	112.5755	111.6253	0.9502	726	773	1557	1488	0.3279	0.6682	-7.3360	-0.0275	-0.0031
861	Matthews, Wes	UTA	2000.5333	3911	3890	4362	4151	111.5316	106.7095	4.8221	683	643	1376	1276	0.3486	0.6815	1902.4667	3722	3726	4098	3863	110.1021	103.6769	6.4252	652	636	1337	1199	0.3522	0.6776	-1.6031	-0.0036	0.0039
862	Maynor, Eric	OKC	891.6667	1694	1729	1747	1690	103.1287	97.7444	5.3843	291	309	654	570	0.3380	0.6791	3021.3333	5880	5878	6485	6227	110.2891	105.9374	4.3517	1044	1020	2074	1973	0.3460	0.6703	1.0326	-0.0080	0.0088
862	Maynor, Eric	UTA	363.1000	700	700	750	743	107.1429	106.1429	1.0000	143	122	247	225	0.3886	0.6694	3539.9000	6933	6916	7710	7271	111.2073	105.1330	6.0742	1192	1157	2466	2250	0.3463	0.6807	-5.0742	0.0423	-0.0113
863	Hunter, Chris	GSW	782.9333	1624	1626	1826	1825	112.4384	112.2386	0.1998	252	293	505	598	0.2965	0.6328	3163.0667	6650	6650	7096	7392	106.7068	111.1579	-4.4511	896	1238	2066	2396	0.2722	0.6253	4.6509	0.0243	0.0075
864	Bender, Jonathan	NYK	292.4500	585	573	580	635	99.1453	110.8202	-11.6749	93	102	203	215	0.3019	0.6656	3683.5500	7199	7236	7793	8051	108.2511	111.2631	-3.0120	1086	1208	2427	2676	0.2887	0.6677	-8.6629	0.0132	-0.0021
865	Gaines, Sundiata	UTA	210.9500	419	415	446	434	106.4439	104.5783	1.8656	101	73	144	133	0.4316	0.6636	3692.0500	7214	7201	8014	7580	111.0895	105.2632	5.8264	1234	1206	2569	2342	0.3451	0.6805	-3.9608	0.0865	-0.0169
866	Jackson, Cedric	CLE	7.8833	18	18	17	15	94.4444	83.3333	11.1111	5	3	6	8	0.3846	0.6667	3948.1167	7476	7488	8356	7823	111.7710	104.4738	7.2972	1279	1224	2854	2532	0.3356	0.6999	3.8139	0.0490	-0.0332
866	Jackson, Cedric	SAS	25.4167	49	51	52	50	106.1224	98.0392	8.0832	7	8	21	18	0.2800	0.7241	3930.5833	7494	7500	8260	7845	110.2215	104.6000	5.6215	1325	1225	2796	2607	0.3370	0.6953	2.4617	-0.0570	0.0288
866	Jackson, Cedric	WAS	39.1833	78	82	68	89	87.1795	108.5366	-21.3571	19	11	28	25	0.4318	0.7179	3926.8167	7510	7480	7824	8195	104.1811	109.5588	-5.3777	1350	1372	2614	2661	0.3366	0.6558	-15.9794	0.0952	0.0621
867	Conroy, Will	HOU	31.7333	61	62	59	76	96.7213	122.5806	-25.8593	9	11	23	25	0.2647	0.6765	3901.2667	7650	7645	8255	8265	107.9085	108.1099	-0.2014	1388	1256	2594	2746	0.3358	0.6738	-25.6579	-0.0711	0.0027
868	Temple, Garrett	HOU	118.0333	240	242	224	261	93.3333	107.8512	-14.5179	40	42	81	85	0.3200	0.6585	3814.9667	7471	7465	8090	8080	108.2854	108.2384	0.0469	1357	1225	2536	2686	0.3356	0.6743	-14.5648	-0.0156	-0.0158
868	Temple, Garrett	SAC	22.7500	46	47	46	50	100.0000	106.3830	-6.3830	9	4	17	15	0.3750	0.8095	3905.2500	7651	7652	8070	8427	105.4764	110.1281	-4.6517	1402	1303	2659	2712	0.3408	0.6711	-1.7313	0.0342	0.1384
868	Temple, Garrett	SAS	193.2667	375	377	415	381	110.6667	101.0610	9.6057	77	67	149	135	0.3632	0.6898	3762.7333	7168	7174	7897	7514	110.1702	104.7393	5.4309	1255	1166	2668	2490	0.3351	0.6959	4.1748	0.0281	-0.0061
869	Williams, Reggie	GSW	781.4500	1639	1637	1838	1888	112.1415	115.3329	-3.1914	202	309	505	613	0.2479	0.6204	3164.5500	6635	6639	7084	7329	106.7671	110.3931	-3.6260	946	1222	2066	2381	0.2843	0.6283	0.4346	-0.0364	-0.0079
871	Jeffers, Othyus	UTA	72.5000	144	145	158	154	109.7222	106.2069	3.5153	45	34	45	38	0.5422	0.5696	3830.5000	7489	7471	8302	7860	110.8559	105.2068	5.6491	1290	1245	2668	2437	0.3461	0.6818	-2.1338	0.1961	-0.1122
872	Gee, Alonzo	WAS	181.6833	339	335	347	352	102.3599	105.0746	-2.7147	69	58	108	126	0.3538	0.6506	3784.3167	7249	7227	7545	7932	104.0833	109.7551	-5.6718	1300	1325	2534	2560	0.3368	0.6566	2.9571	0.0170	-0.0060
873	Lafayette, Oliver	BOS	21.5167	40	39	37	46	92.5000	117.9487	-25.4487	2	5	16	18	0.1000	0.7619	3886.4833	7398	7404	8002	7692	108.1644	103.8898	4.2746	1136	1303	2598	2521	0.3106	0.6660	-29.7233	-0.2106	0.0959
